Initials,DateBlkTrtmnt,Date,Block,Treatment,CountType,Insect.type,Concat_DBT_sp_num,DG_Spec_ID_code,Jaime_Family_ID.x,Jaime_Genus_ID.x,Jaime_Species_ID.x,Jaime_GenusSpeciesID.x,Jaime_Sex_ID.x,PlantCode.x,InsectGenus,InsectSpecies,TypeGenusSpeInsect,PhotoPacket,Idnotes,Sex,Count,PlantGenus,PlantSpecies,Pollen_Nectar,Idnumber,captured.,Notes.x,Jaime_Family_ID.y,Jaime_Genus_ID.y,Jaime_Species_ID.y,Jaime_GenusSpeciesID.y,Jaime_Sex_ID.y,PlantCode.y,DGPrelimFam,DGPrelimGenus,DGPrelimSp,DGPrelimGenSp,DGPrelimSex,...13,Notes.y
MC,02Jun2024foscc,02Jun2024,fosc,c,N2,,02Jun2024foscc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08May2024pagonh,08May2024,pago,nh,snapshot,Hoverfly,08May2024pagonh,,,,,,,,,,Hoverfly  ,,,,1,Grevillea,lanigera,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08May2024pagonh,08May2024,pago,nh,N1,Bee ,08May2024pagonhP1,,,,,,,,Bombus,vos/calig,Bee  Bombus vos/calig,08May2024pagonhP1,"yellow face, yellow T4, no corbicula",male,1,,,,P1,yes,hovering around plot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08May2024pagonh,08May2024,pago,nh,N1,Hoverfly,08May2024pagonhP2,,,,,,,,Allograpta,,Hoverfly Allograpta ,08May2024pagonhP2,,,1,Geranium,dissectum,,P2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08May2024pagonh,08May2024,pago,nh,N1,Hoverfly,08May2024pagonhP3,,,,,,,,Eupeodes,fumipennis,Hoverfly Eupeodes fumipennis,08May2024pagonhP3,,,1,veg,,,P3,yes,on grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08May2024pagonh,08May2024,pago,nh,N1,Hoverfly,08May2024pagonhP4,,,,,,,,Toxomerus,marginatus,Hoverfly Toxomerus marginatus,08May2024pagonhP4,,,1,Geranium,dissectum,,P4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08May2024pagonh,08May2024,pago,nh,N2,,08May2024pagonh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,snapshot,small bee,14Aug2024eawanh,,,,,,,,,,small bee  ,,,,5,Achillea,millefolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N1,Bee ,14Aug2024eawanh,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Achillea,millefolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N1,Hoverfly,14Aug2024eawanhP1,,,,,,,,Erastalis,,Hoverfly Erastalis ,14Aug2024eawanhP1,,,1,Achillea,millefolium,,P1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N1,Bee ,14Aug2024eawanh,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Achillea,millefolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N1,Hoverfly,14Aug2024eawanh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N1,unknown,14Aug2024eawanh,,,,,,,,,,unknown  ,,,,1,Achillea,millefolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N1,unknown,14Aug2024eawanh,,,,,,,,,,unknown  ,,,,1,Achillea,millefolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N2,Bee ,14Aug2024eawanhS1,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Achillea,millefolium,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024eawanh,14Aug2024,eawa,nh,N2,Hoverfly,14Aug2024eawanhP2,,,,,,,,Eupeodes,fumipennis,Hoverfly Eupeodes fumipennis,14Aug2024eawanhP2,,,1,Achillea,millefolium,,P2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,snapshot,Hoverfly,21Aug2024pagonh,,,,,,,,,,Hoverfly  ,,,,1,Carrot,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,snapshot,Hoverfly,21Aug2024pagonh,,,,,,,,,,Hoverfly  ,,,,1,Grevillea,lanigera,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,snapshot,Bee ,21Aug2024pagonh,,,,,,,,,,Bee   ,,,,3,Achillea,millefolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,snapshot,Hoverfly,21Aug2024pagonh,,,,,,,,,,Hoverfly  ,,,,1,Eriogonum,latifolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,snapshot,Bee ,21Aug2024pagonh,,,,,,,,,,Bee   ,,,,1,Eriogonum,latifolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,N1,Hoverfly,21Aug2024pagonhP1,,,,,,,,Eristalis,,Hoverfly Eristalis ,21Aug2024pagonhP1,,,1,Achillea,millefolium,,P1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,N1,Bee ,21Aug2024pagonhS1,,,,,,,,"small, fuzzy",,"Bee  small, fuzzy ",,,,1,Achillea,millefolium,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,N1,Bee ,21Aug2024pagonhS2,,,,,,,,"small, fuzzy",,"Bee  small, fuzzy ",,,,1,Eriogonum,latifolium,,S2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,N1,Hoverfly,21Aug2024pagonhP2,,,,,,,,Allograpta,,Hoverfly Allograpta ,21Aug2024pagonhP2,,,1,Achillea,millefolium,,P2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,N1,Hoverfly,21Aug2024pagonh,,,,,,,,,,Hoverfly  ,,,,1,Carrot,,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,N2,Bee ,21Aug2024pagonhS3,,,,,,,,"small, fuzzy",,"Bee  small, fuzzy ",,,,1,Eriogonum,latifolium,,S3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,21Aug2024pagonh,21Aug2024,pago,nh,N2,Hoverfly,21Aug2024pagonhP3,,,,,,,,Syritta,,Hoverfly Syritta ,21Aug2024pagonhP3,,,1,Eriogonum,latifolium,,P3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,10Jul2024pagoh,10Jul2024,pago,h,snapshot,,10Jul2024pagoh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,10Jul2024pagoh,10Jul2024,pago,h,N1,Bee ,10Jul2024pagohS1,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,ground,,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,10Jul2024pagoh,10Jul2024,pago,h,N2,Bee ,10Jul2024pagoh,,,,,,,,Bombus,,Bee  Bombus ,,,,1,Phacelia,californica,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,10Jul2024pagoh,10Jul2024,pago,h,N2,Bee ,10Jul2024pagohS2,,,,,,,,"small, dark, yellow belly",,"Bee  small, dark, yellow belly ",,,,1,ground,,,S2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,10Jul2024pagoh,10Jul2024,pago,h,N2,Hoverfly,10Jul2024pagohP1,,,,,,,,"dark, white belly",,"Hoverfly dark, white belly ",,,,1,Grevillea,lanigera,,P1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,snapshot,Butterfly,7Aug2024foscnh,,,,,,,,cabbage white,,Butterfly cabbage white ,,,,1,veg,,,,,on Fragaria vesca leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N1,Bee ,7Aug2024foscnhS1,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N1,Bee ,7Aug2024foscnhS2,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N1,Bee ,7Aug2024foscnhS3,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N1,Bee ,7Aug2024foscnhS4,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S4,yes,on same flower as S5 and caught in the same swing as S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N1,Bee ,7Aug2024foscnhS5,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S5,yes,on same flower as S4 and caught in the same swing as S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N1,Bee ,7Aug2024foscnhS6,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S6,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N1,Bee ,7Aug2024foscnhS7,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S7,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N2,Bee ,7Aug2024foscnh,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,7Aug2024foscnh,7Aug2024,fosc,nh,N2,Bee ,7Aug2024foscnhS8,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Eriogonum,latifolium,,S8,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01Sep2024pagoc,01Sep2024,pago,c,snapshot,,01Sep2024pagoc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01Sep2024pagoc,01Sep2024,pago,c,N1,,01Sep2024pagoc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01Sep2024pagoc,01Sep2024,pago,c,N2,Bee ,01Sep2024pagocS1,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,Grevillea,lanigera,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024stavh,19Aug2024,stav,h,snapshot,Bee ,19Aug2024stavh,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,on stick on ground,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024stavh,19Aug2024,stav,h,N1,,19Aug2024stavh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024stavh,19Aug2024,stav,h,N2,Bee ,19Aug2024stavhS1,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,on stick on ground,,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgc,19Aug2024,fscg,c,snapshot,,19Aug2024fscgc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgc,19Aug2024,fscg,c,N1,Bee ,19Aug2024fscgcS1,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,on ground/woodchips,,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgc,19Aug2024,fscg,c,N2,,19Aug2024fscgc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,05Aug2024eawah,05Aug2024,eawa,h,snapshot,Bee ,05Aug2024eawah,,,,,,,,Bombus,,Bee  Bombus ,,,,1,,,,,,On bark?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,05Aug2024eawah,05Aug2024,eawa,h,N1,,05Aug2024eawah,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,05Aug2024eawah,05Aug2024,eawa,h,N2,,05Aug2024eawah,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024fosch,07Aug2024,fosc,h,snapshot,,07Aug2024fosch,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024fosch,07Aug2024,fosc,h,N1,,07Aug2024fosch,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024fosch,07Aug2024,fosc,h,N2,Bee,07Aug2024foschS1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Symphyotrichum,chilense,pollen,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024fosch,07Aug2024,fosc,h,N2,Bee,07Aug2024foschS2,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Symphyotrichum,chilense,,S2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024fosch,07Aug2024,fosc,h,N2,Bee,07Aug2024foschS3,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Grindelia,hirsitula,,S3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,29Jul2024wyweh,29Jul2024,wywe,h,snapshot,,29Jul2024wyweh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,29Jul2024wyweh,29Jul2024,wywe,h,N1,,29Jul2024wyweh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,29Jul2024wyweh,29Jul2024,wywe,h,N2,,29Jul2024wyweh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewah,14Aug2024,wewa,h,snapshot,,14Aug2024wewah,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewah,14Aug2024,wewa,h,N1,Hoverfly,14Aug2024wewahP1,,,,,,,,Platycheirus,,Hoverfly Platycheirus ,14Aug2024wewahP1,,,1,Calandrinia,grandiflora,,P1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewah,14Aug2024,wewa,h,N2,,14Aug2024wewah,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01May2024wewah,01May2024,wewa,h,snapshot,,01May2024wewah,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01May2024wewah,01May2024,wewa,h,N1,,01May2024wewah,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01May2024wewah,01May2024,wewa,h,N2,Hoverfly,01May2024wewahP1,,,,,,,,Platycheirus,,Hoverfly Platycheirus ,01May2024wewahP1,,,1,Pelargonium,,,P1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01May2024wewac,01May2024,wewa,c,snapshot,,01May2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01May2024wewac,01May2024,wewa,c,N1,Fly,01May2024wewacP1,,,,,,,,,,Fly  ,01May2024wewacP1,,,1,Oxalis,pes-caprae,,P1,yes,"Stilleto fly, Thervidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01May2024wewac,01May2024,wewa,c,N2,,01May2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,15Jul2024poofc,15Jul2024,poof,c,snapshot,,15Jul2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,15Jul2024poofc,15Jul2024,poof,c,N1,,15Jul2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,15Jul2024poofc,15Jul2024,poof,c,N2,Hoverfly,15Jul2024poofcP1,,,,,,,,Eupeodes,fumipennis,Hoverfly Eupeodes fumipennis,15Jul2024poofcP1,,,1,veg,,,P1,yes,Cistus (no flower),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01Sep2024wewanh,01Sep2024,wewa,nh,snapshot,,01Sep2024wewanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01Sep2024wewanh,01Sep2024,wewa,nh,N1,Hoverfly,01Sep2024wewanh,,,,,,,,,,Hoverfly  ,01Sep2024wewanhP1,,,1,ground,,,,,not sure if this is actually a hoverfly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,01Sep2024wewanh,01Sep2024,wewa,nh,N2,unknown bee/wasp,01Sep2024wewanh,,,,,,,,,,unknown bee/wasp  ,,,,1,Eriogonum,latifolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,05Aug2024eawanh,05Aug2024,eawa,nh,snapshot,,05Aug2024eawanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,05Aug2024eawanh,05Aug2024,eawa,nh,N1,Hoverfly,05Aug2024eawanhP1,,,,,,,,Platycheirus,,Hoverfly Platycheirus ,05Aug2024eawanhP1,,,1,Achillea,millefolium,,P1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,05Aug2024eawanh,05Aug2024,eawa,nh,N2,,05Aug2024eawanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024poofnh,12Aug2024,poof,nh,snapshot,Fly,12Aug2024poofnh,,,,,,,,"small, black",,"Fly small, black ",,,,1,Eriogonum,latifolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024poofnh,12Aug2024,poof,nh,N1,Bee,12Aug2024poofnhS1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Eriogonum,latifolium,,S1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024poofnh,12Aug2024,poof,nh,N2,,12Aug2024poofnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024lilenh,07Aug2024,lile,nh,snapshot,Hoverfly,07Aug2024lilenh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024lilenh,07Aug2024,lile,nh,N1,,07Aug2024lilenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,07Aug2024lilenh,07Aug2024,lile,nh,N2,,07Aug2024lilenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,23Jul2024mpsuc,23Jul2024,mpsu,c,snapshot,Bee ,23Jul2024mpsuc,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,,,,,,buzzing around plot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,23Jul2024mpsuc,23Jul2024,mpsu,c,N1,Bee ,23Jul2024mpsucS1,,,,,,,,"small, dark",,"Bee  small, dark ",,,,1,veg,,,S1,yes,Acacia melanoxylon leaf (no flowers),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,23Jul2024mpsuc,23Jul2024,mpsu,c,N2,,23Jul2024mpsuc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,31Jul2024stavnh,31Jul2024,stav,nh,snapshot,,31Jul2024stavnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,31Jul2024stavnh,31Jul2024,stav,nh,N1,Bee ,31Jul2024stavnh,,,,,,,,Bombus,,Bee  Bombus ,,,,1,Eriogonum,latifolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,31Jul2024stavnh,31Jul2024,stav,nh,N2,,31Jul2024stavnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wywenh,14Aug2024,wywe,nh,snapshot,Bee ,14Aug2024wywenh,,,,,,,,Bombus,,Bee  Bombus ,,,,1,Symphyotrichum,chilense,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024stavc,19Aug2024,stav,c,snapshot,,19Aug2024stavc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024stavc,19Aug2024,stav,c,N1,Humming bird,19Aug2024stavc,,,,,,,,,,Humming bird  ,,,,1,,,,,,hovered by Hydrangea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024stavc,19Aug2024,stav,c,N2,,19Aug2024stavc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewanh,14Aug2024,wewa,nh,snapshot,Hoverfly,14Aug2024wewanh,,,,,,,,,,Hoverfly  ,,,,1,Eriogonum,latifolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewanh,14Aug2024,wewa,nh,N1,,14Aug2024wewanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewanh,14Aug2024,wewa,nh,N2,Wasp,14Aug2024wewanh,,,,,,,,,,Wasp  ,,,,1,Eriogonum,latifolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024mpsuh,12Aug2024,mpsu,h,snapshot,Hoverfly,12Aug2024mpsuh,,,,,,,,,,Hoverfly  ,,,,1,Grindelia,stricta,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024mpsuh,12Aug2024,mpsu,h,N1,,12Aug2024mpsuh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024mpsuh,12Aug2024,mpsu,h,N2,,12Aug2024mpsuh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024mpsuc,12Aug2024,mpsu,c,snapshot,,12Aug2024mpsuc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024mpsuc,12Aug2024,mpsu,c,N1,,12Aug2024mpsuc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,12Aug2024mpsuc,12Aug2024,mpsu,c,N2,,12Aug2024mpsuc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewac,14Aug2024,wewa,c,snapshot,,14Aug2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewac,14Aug2024,wewa,c,N1,,14Aug2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,14Aug2024wewac,14Aug2024,wewa,c,N2,,14Aug2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,05Aug2024wewac,05Aug2024,wewa,c,snapshot,,05Aug2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
