Initials,DateBlkTrtmnt,Date.x,Block.x,Treatment,CountType,Insect.type,Concat_DBT_sp_num,DG_Spec_ID_code,Jaime_Family_ID.x,Jaime_Genus_ID.x,Jaime_Species_ID.x,Jaime_GenusSpeciesID.x,Jaime_Sex_ID.x,PlantCode.x,InsectGenus,InsectSpecies,TypeGenusSpeInsect,PhotoPacket,Idnotes,Sex,Count,PlantGenus,PlantSpecies,Pollen_Nectar,Idnumber,captured.,Notes.x,Date.y,Block.y,Trtmnt,Loc,Time,Netter,AvegWindMph,TempC,Humidity,CloudCover,PercentInSun,Genus,Species,TotalOpenFl,TotalCloseFl,Plnt_categ,NatorNon,Notes.y,...20,Jaime_Family_ID.y,Jaime_Genus_ID.y,Jaime_Species_ID.y,Jaime_GenusSpeciesID.y,Jaime_Sex_ID.y,PlantCode.y,DGPrelimFam,DGPrelimGenus,DGPrelimSp,DGPrelimGenSp,DGPrelimSex,...13,Notes
MC,19Aug2024fscgh,19Aug2024,fscg,h,snapshot,small bee,19Aug2024fscgh,,,,,,,,,,small bee  ,,,,1,Nepeta,cataria,,,,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Daucus,carota,0,684,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N1,Hoverfly,19Aug2024fscghP1,,,,,,,,,,Hoverfly  ,19Aug2024fscghP1,,,1,Nepeta,cataria,,P1,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Nepeta,cataria,241,2566,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N1,Hoverfly,19Aug2024fscghP1,,,,,,,,,,Hoverfly  ,19Aug2024fscghP1,,,1,Nepeta,cataria,,P1,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Symphyotrichum,chilense,5,33,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N1,Hoverfly,19Aug2024fscghP1,,,,,,,,,,Hoverfly  ,19Aug2024fscghP1,,,1,Nepeta,cataria,,P1,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Horkelia,californica,5,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N1,Hoverfly,19Aug2024fscghP1,,,,,,,,,,Hoverfly  ,19Aug2024fscghP1,,,1,Nepeta,cataria,,P1,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Perideridia,kellogii,45,87,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N1,Hoverfly,19Aug2024fscghP1,,,,,,,,,,Hoverfly  ,19Aug2024fscghP1,,,1,Nepeta,cataria,,P1,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Daucus,carota,0,684,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,small bee,19Aug2024fscghS1,,,,,,,,,,small bee  ,,,,1,veg,,,S1,yes,on woodchips by Nepeta cataria,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Nepeta,cataria,241,2566,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,small bee,19Aug2024fscghS1,,,,,,,,,,small bee  ,,,,1,veg,,,S1,yes,on woodchips by Nepeta cataria,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Symphyotrichum,chilense,5,33,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,small bee,19Aug2024fscghS1,,,,,,,,,,small bee  ,,,,1,veg,,,S1,yes,on woodchips by Nepeta cataria,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Horkelia,californica,5,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,small bee,19Aug2024fscghS1,,,,,,,,,,small bee  ,,,,1,veg,,,S1,yes,on woodchips by Nepeta cataria,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Perideridia,kellogii,45,87,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,small bee,19Aug2024fscghS1,,,,,,,,,,small bee  ,,,,1,veg,,,S1,yes,on woodchips by Nepeta cataria,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Daucus,carota,0,684,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,Bee,19Aug2024fscghP2,,,,,,,,Agapostemon,texanus,Bee Agapostemon texanus,19Aug2024fscghP2,"black and yellow stripes, no fat femur, dark mark outter tibia",male,1,Symphiotrichum,chilense,,P2,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Nepeta,cataria,241,2566,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,Bee,19Aug2024fscghP2,,,,,,,,Agapostemon,texanus,Bee Agapostemon texanus,19Aug2024fscghP2,"black and yellow stripes, no fat femur, dark mark outter tibia",male,1,Symphiotrichum,chilense,,P2,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Symphyotrichum,chilense,5,33,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,Bee,19Aug2024fscghP2,,,,,,,,Agapostemon,texanus,Bee Agapostemon texanus,19Aug2024fscghP2,"black and yellow stripes, no fat femur, dark mark outter tibia",male,1,Symphiotrichum,chilense,,P2,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Horkelia,californica,5,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,Bee,19Aug2024fscghP2,,,,,,,,Agapostemon,texanus,Bee Agapostemon texanus,19Aug2024fscghP2,"black and yellow stripes, no fat femur, dark mark outter tibia",male,1,Symphiotrichum,chilense,,P2,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Perideridia,kellogii,45,87,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,19Aug2024fscgh,19Aug2024,fscg,h,N2,Bee,19Aug2024fscghP2,,,,,,,,Agapostemon,texanus,Bee Agapostemon texanus,19Aug2024fscghP2,"black and yellow stripes, no fat femur, dark mark outter tibia",male,1,Symphiotrichum,chilense,,P2,yes,,19Aug2024,fscg,h,Hitchcock st.,0.44791666666666669,BG,1.7,18.8,90,70,100,Daucus,carota,0,684,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,snapshot,Bee,08Apr2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Phacilia,californica,,,,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Taraxia,ovata,4,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,snapshot,Bee,08Apr2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Phacilia,californica,,,,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Phacelia,californica,6500,5876,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,snapshot,Bee,08Apr2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Phacilia,californica,,,,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Ranunculus,californica,64,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,snapshot,Bee,08Apr2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Phacilia,californica,,,,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Grindelia,stricta,1,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,snapshot,Bee,08Apr2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Phacilia,californica,,,,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Loropetalum,chilense,5,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,snapshot,Bee,08Apr2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Phacilia,californica,,,,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Oxalis,NA,4,0,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,snapshot,Bee,08Apr2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Phacilia,californica,,,,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Malva,NA,0,4,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP1,,,,,,,,Bombus,vosnesenskii,Bee Bombus vosnesenskii,08Apr2024stavhP1,"yellow face, yellow T4, no yellow on sternites",female,1,Phacilia,californica,pollen,P1,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Taraxia,ovata,4,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP1,,,,,,,,Bombus,vosnesenskii,Bee Bombus vosnesenskii,08Apr2024stavhP1,"yellow face, yellow T4, no yellow on sternites",female,1,Phacilia,californica,pollen,P1,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Phacelia,californica,6500,5876,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP1,,,,,,,,Bombus,vosnesenskii,Bee Bombus vosnesenskii,08Apr2024stavhP1,"yellow face, yellow T4, no yellow on sternites",female,1,Phacilia,californica,pollen,P1,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Ranunculus,californica,64,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP1,,,,,,,,Bombus,vosnesenskii,Bee Bombus vosnesenskii,08Apr2024stavhP1,"yellow face, yellow T4, no yellow on sternites",female,1,Phacilia,californica,pollen,P1,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Grindelia,stricta,1,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP1,,,,,,,,Bombus,vosnesenskii,Bee Bombus vosnesenskii,08Apr2024stavhP1,"yellow face, yellow T4, no yellow on sternites",female,1,Phacilia,californica,pollen,P1,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Loropetalum,chilense,5,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP1,,,,,,,,Bombus,vosnesenskii,Bee Bombus vosnesenskii,08Apr2024stavhP1,"yellow face, yellow T4, no yellow on sternites",female,1,Phacilia,californica,pollen,P1,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Oxalis,NA,4,0,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP1,,,,,,,,Bombus,vosnesenskii,Bee Bombus vosnesenskii,08Apr2024stavhP1,"yellow face, yellow T4, no yellow on sternites",female,1,Phacilia,californica,pollen,P1,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Malva,NA,0,4,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP2,,,,,,,,Bombus,caliginosus,Bee Bombus caliginosus,08Apr2024stavhP2,"12 antennal segments, corbicula, yellow face, yellow T4, yellow on sternites",female,1,Phacilia,californica,,P2,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Taraxia,ovata,4,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP2,,,,,,,,Bombus,caliginosus,Bee Bombus caliginosus,08Apr2024stavhP2,"12 antennal segments, corbicula, yellow face, yellow T4, yellow on sternites",female,1,Phacilia,californica,,P2,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Phacelia,californica,6500,5876,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP2,,,,,,,,Bombus,caliginosus,Bee Bombus caliginosus,08Apr2024stavhP2,"12 antennal segments, corbicula, yellow face, yellow T4, yellow on sternites",female,1,Phacilia,californica,,P2,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Ranunculus,californica,64,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP2,,,,,,,,Bombus,caliginosus,Bee Bombus caliginosus,08Apr2024stavhP2,"12 antennal segments, corbicula, yellow face, yellow T4, yellow on sternites",female,1,Phacilia,californica,,P2,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Grindelia,stricta,1,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP2,,,,,,,,Bombus,caliginosus,Bee Bombus caliginosus,08Apr2024stavhP2,"12 antennal segments, corbicula, yellow face, yellow T4, yellow on sternites",female,1,Phacilia,californica,,P2,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Loropetalum,chilense,5,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP2,,,,,,,,Bombus,caliginosus,Bee Bombus caliginosus,08Apr2024stavhP2,"12 antennal segments, corbicula, yellow face, yellow T4, yellow on sternites",female,1,Phacilia,californica,,P2,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Oxalis,NA,4,0,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP2,,,,,,,,Bombus,caliginosus,Bee Bombus caliginosus,08Apr2024stavhP2,"12 antennal segments, corbicula, yellow face, yellow T4, yellow on sternites",female,1,Phacilia,californica,,P2,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Malva,NA,0,4,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP3,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,08Apr2024stavhP3,,female,1,Phacilia,californica,pollen,P3,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Taraxia,ovata,4,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP3,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,08Apr2024stavhP3,,female,1,Phacilia,californica,pollen,P3,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Phacelia,californica,6500,5876,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP3,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,08Apr2024stavhP3,,female,1,Phacilia,californica,pollen,P3,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Ranunculus,californica,64,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP3,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,08Apr2024stavhP3,,female,1,Phacilia,californica,pollen,P3,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Grindelia,stricta,1,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP3,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,08Apr2024stavhP3,,female,1,Phacilia,californica,pollen,P3,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Loropetalum,chilense,5,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP3,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,08Apr2024stavhP3,,female,1,Phacilia,californica,pollen,P3,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Oxalis,NA,4,0,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee,08Apr2024stavhP3,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,08Apr2024stavhP3,,female,1,Phacilia,californica,pollen,P3,yes,Blurry pictures,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Malva,NA,0,4,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP4,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP4,"yellow face, yellow T4, yellow on sternites,  corbicula",female,1,Phacilia,californica,,P4,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Taraxia,ovata,4,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP4,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP4,"yellow face, yellow T4, yellow on sternites,  corbicula",female,1,Phacilia,californica,,P4,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Phacelia,californica,6500,5876,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP4,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP4,"yellow face, yellow T4, yellow on sternites,  corbicula",female,1,Phacilia,californica,,P4,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Ranunculus,californica,64,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP4,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP4,"yellow face, yellow T4, yellow on sternites,  corbicula",female,1,Phacilia,californica,,P4,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Grindelia,stricta,1,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP4,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP4,"yellow face, yellow T4, yellow on sternites,  corbicula",female,1,Phacilia,californica,,P4,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Loropetalum,chilense,5,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP4,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP4,"yellow face, yellow T4, yellow on sternites,  corbicula",female,1,Phacilia,californica,,P4,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Oxalis,NA,4,0,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP4,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP4,"yellow face, yellow T4, yellow on sternites,  corbicula",female,1,Phacilia,californica,,P4,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Malva,NA,0,4,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP5,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP5,"yellow face, yellow T4, yellow on sternites",,1,Phacilia,californica,pollen,P5,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Taraxia,ovata,4,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP5,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP5,"yellow face, yellow T4, yellow on sternites",,1,Phacilia,californica,pollen,P5,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Phacelia,californica,6500,5876,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP5,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP5,"yellow face, yellow T4, yellow on sternites",,1,Phacilia,californica,pollen,P5,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Ranunculus,californica,64,7,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP5,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP5,"yellow face, yellow T4, yellow on sternites",,1,Phacilia,californica,pollen,P5,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Grindelia,stricta,1,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP5,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP5,"yellow face, yellow T4, yellow on sternites",,1,Phacilia,californica,pollen,P5,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Loropetalum,chilense,5,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP5,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP5,"yellow face, yellow T4, yellow on sternites",,1,Phacilia,californica,pollen,P5,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Oxalis,NA,4,0,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP5,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP5,"yellow face, yellow T4, yellow on sternites",,1,Phacilia,californica,pollen,P5,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Malva,NA,0,4,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,08Apr2024stavh,08Apr2024,stav,h,N1,Bee ,08Apr2024stavhP6,,,,,,,,Bombus,caliginosus,Bee  Bombus caliginosus,08Apr2024stavhP6,"yellow on sternites, 12 antennal segments, corbicula, yellow face, yellow T4",female,1,Phacilia,californica,,P6,yes,,08Apr2024,stav,h,1241B,0.63472222222222219,DG,4,15.4,75,0,100,Taraxia,ovata,4,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
